 

stn;time;kaaescd0
PGE;20150625;0
PGE;20150626;0
PGE;20150627;0
PGE;20150628;0
PGE;20150629;0
PGE;20150630;0
PGE;20150701;0
PGE;20150702;0
PGE;20150703;0
PGE;20150704;0
PGE;20150705;0
PGE;20150706;0
PGE;20150707;0
PGE;20150708;0
PGE;20150709;0
PGE;20150710;0
PGE;20150711;0
PGE;20150712;0
PGE;20150713;0
PGE;20150714;0
PGE;20150715;0
PGE;20150716;0
PGE;20150717;0
PGE;20150718;0
PGE;20150719;0
PGE;20150720;0
PGE;20150721;0
PGE;20150722;0
PGE;20150723;0
PGE;20150724;0
PGE;20150725;0
PGE;20150726;0
PGE;20150727;0
PGE;20150728;0
PGE;20150729;0
PGE;20150730;0
PGE;20150731;0
PGE;20150801;0
PGE;20150802;0
PGE;20150803;0
PGE;20150804;0
PGE;20150805;0
PGE;20150806;0
PGE;20150807;0
PGE;20150808;0
PGE;20150809;0
PGE;20150810;0
PGE;20150811;0
PGE;20150812;0
PGE;20150813;0
PGE;20150814;0
PGE;20150815;0
PGE;20150816;0
PGE;20150817;0
PGE;20150818;0
PGE;20150819;0
PGE;20150820;0
PGE;20150821;0
PGE;20150822;0
PGE;20150823;0
PGE;20150824;0
PGE;20150825;0
PGE;20150826;0
PGE;20150827;0
PGE;20150828;0
PGE;20150829;0
PGE;20150830;0
PGE;20150831;0
PGE;20150901;0
PGE;20150902;0
PGE;20150903;0
PGE;20150904;0
PGE;20150905;0
PGE;20150906;0
PGE;20150907;0
PGE;20150908;0
PGE;20150909;0
PGE;20150910;0
PGE;20150911;0
PGE;20150912;0
PGE;20150913;0
PGE;20150914;0
PGE;20150915;0
PGE;20150916;0
PGE;20150917;0
PGE;20150918;0
PGE;20150919;0
PGE;20150920;0
PGE;20150921;0
PGE;20150922;0
PGE;20150923;0
PGE;20150924;0
PGE;20150925;0
PGE;20150926;0
PGE;20150927;0
PGE;20150928;0
PGE;20150929;0
PGE;20150930;0
PGE;20151001;0
PGE;20151002;0
PGE;20151003;0
PGE;20151004;0
PGE;20151005;0
PGE;20151006;0
PGE;20151007;0
PGE;20151008;0
PGE;20151009;0
PGE;20151010;0
PGE;20151011;0
PGE;20151012;0
PGE;20151013;0
PGE;20151014;0
PGE;20151015;0
PGE;20151016;0
PGE;20151017;0
PGE;20151018;0
PGE;20151019;0
PGE;20151020;0
PGE;20151021;0
PGE;20151022;0
PGE;20151023;0
PGE;20151024;0
PGE;20151025;0
PGE;20151026;0
PGE;20151027;0
PGE;20151028;0
PGE;20151029;0
PGE;20151030;0
PGE;20151031;0
PGE;20151101;0
PGE;20151102;0
PGE;20151103;0
PGE;20151104;0
PGE;20151105;0
PGE;20151106;0
PGE;20151107;0
PGE;20151108;0
PGE;20151109;0
PGE;20151110;0
PGE;20151111;0
PGE;20151112;0
PGE;20151113;0
PGE;20151114;0
PGE;20151115;0
PGE;20151116;0
PGE;20151117;0
PGE;20151118;0
PGE;20151119;0
PGE;20151120;0
PGE;20151121;0
PGE;20151122;0
PGE;20151123;0
PGE;20151124;0
PGE;20151125;2
PGE;20151126;0
PGE;20151127;0
PGE;20151128;0
PGE;20151129;0
PGE;20151130;0
PGE;20151201;0
PGE;20151202;0
PGE;20151203;0
PGE;20151204;0
PGE;20151205;0
PGE;20151206;0
PGE;20151207;0
PGE;20151208;0
PGE;20151209;0
PGE;20151210;0
PGE;20151211;0
PGE;20151212;0
PGE;20151213;0
PGE;20151214;0
PGE;20151215;0
PGE;20151216;0
PGE;20151217;0
PGE;20151218;0
PGE;20151219;0
PGE;20151220;0
PGE;20151221;0
PGE;20151222;0
PGE;20151223;0
PGE;20151224;0
PGE;20151225;0
PGE;20151226;0
PGE;20151227;0
PGE;20151228;0
PGE;20151229;0
PGE;20151230;0
PGE;20151231;0
PGE;20160101;0
PGE;20160102;0
PGE;20160103;0
PGE;20160104;0
PGE;20160105;0
PGE;20160106;0
PGE;20160107;0
PGE;20160108;0
PGE;20160109;0
PGE;20160110;0
PGE;20160111;0
PGE;20160112;0
PGE;20160113;0
PGE;20160114;0
PGE;20160115;0
PGE;20160116;0
PGE;20160117;0
PGE;20160118;0
PGE;20160119;0
PGE;20160120;0
PGE;20160121;0
PGE;20160122;0
PGE;20160123;0
PGE;20160124;0
PGE;20160125;0
PGE;20160126;0
PGE;20160127;0
PGE;20160128;0
PGE;20160129;0
PGE;20160130;0
PGE;20160131;0
PGE;20160201;0
PGE;20160202;0
PGE;20160203;0
PGE;20160204;0
PGE;20160205;0
PGE;20160206;0
PGE;20160207;0
PGE;20160208;0
PGE;20160209;0
PGE;20160210;0
PGE;20160211;0
PGE;20160212;0
PGE;20160213;0
PGE;20160214;-
PGE;20160215;0
PGE;20160216;0
PGE;20160217;0
PGE;20160218;0
PGE;20160219;0
PGE;20160220;0
PGE;20160221;0
PGE;20160222;0
PGE;20160223;0
PGE;20160224;0
PGE;20160225;-
PGE;20160226;-
PGE;20160227;-
PGE;20160228;-
PGE;20160229;0
PGE;20160301;0
PGE;20160302;0
PGE;20160303;0
PGE;20160304;0
PGE;20160305;0
PGE;20160306;0
PGE;20160307;0
PGE;20160308;0
PGE;20160309;0
PGE;20160310;0
PGE;20160311;0
PGE;20160312;0
PGE;20160313;0
PGE;20160314;0
PGE;20160315;0
PGE;20160316;0
PGE;20160317;0
PGE;20160318;0
PGE;20160319;0
PGE;20160320;0
PGE;20160321;0
PGE;20160322;0
PGE;20160323;0
PGE;20160324;0
PGE;20160325;0
PGE;20160326;0
PGE;20160327;0
PGE;20160328;0
PGE;20160329;0
PGE;20160330;0
PGE;20160331;0
PGE;20160401;0
PGE;20160402;0
PGE;20160403;0
PGE;20160404;0
PGE;20160405;0
PGE;20160406;0
PGE;20160407;0
PGE;20160408;0
PGE;20160409;0
PGE;20160410;0
PGE;20160411;0
PGE;20160412;0
PGE;20160413;0
PGE;20160414;0
PGE;20160415;0
PGE;20160416;0
PGE;20160417;0
PGE;20160418;0
PGE;20160419;0
PGE;20160420;0
PGE;20160421;3
PGE;20160422;0
PGE;20160423;0
PGE;20160424;0
PGE;20160425;4
PGE;20160426;0
PGE;20160427;0
PGE;20160428;0
PGE;20160429;0
PGE;20160430;0
PGE;20160501;1
PGE;20160502;1
PGE;20160503;0
PGE;20160504;1
PGE;20160505;4
PGE;20160506;3
PGE;20160507;3
PGE;20160508;0
PGE;20160509;1
PGE;20160510;3
PGE;20160511;0
PGE;20160512;1
PGE;20160513;0
PGE;20160514;1
PGE;20160515;0
PGE;20160516;0
PGE;20160517;0
PGE;20160518;1
PGE;20160519;0
PGE;20160520;0
PGE;20160521;3
PGE;20160522;1
PGE;20160523;0
PGE;20160524;0
PGE;20160525;0
PGE;20160526;0
PGE;20160527;1
PGE;20160528;0
PGE;20160529;0
PGE;20160530;0
PGE;20160531;0
PGE;20160601;0
PGE;20160602;0
PGE;20160603;0
PGE;20160604;0
PGE;20160605;0
PGE;20160606;0
PGE;20160607;0
PGE;20160608;0
PGE;20160609;0
PGE;20160610;0
PGE;20160611;0
PGE;20160612;0
PGE;20160613;0
PGE;20160614;1
PGE;20160615;0
PGE;20160616;0
PGE;20160617;0
PGE;20160618;0
PGE;20160619;0
PGE;20160620;0
PGE;20160621;0
PGE;20160622;0
PGE;20160623;0
PGE;20160624;0
PGE;20160625;0
PGE;20160626;0
PGE;20160627;0
PGE;20160628;0
PGE;20160629;0
PGE;20160630;0
PGE;20160701;0
PGE;20160702;0
PGE;20160703;0
PGE;20160704;0
PGE;20160705;0
PGE;20160706;0
PGE;20160707;0
PGE;20160708;0
PGE;20160709;0
PGE;20160710;0
PGE;20160711;0
PGE;20160712;0
PGE;20160713;0
PGE;20160714;0
PGE;20160715;0
PGE;20160716;0
PGE;20160717;0
PGE;20160718;0
PGE;20160719;0
PGE;20160720;0
PGE;20160721;0
PGE;20160722;0
PGE;20160723;0
PGE;20160724;0
PGE;20160725;0
PGE;20160726;0
PGE;20160727;0
PGE;20160728;0
PGE;20160729;0
PGE;20160730;0
PGE;20160731;0
PGE;20160801;0
PGE;20160802;0
PGE;20160803;0
PGE;20160804;0
PGE;20160805;0
PGE;20160806;0
PGE;20160807;0
PGE;20160808;0
PGE;20160809;0
PGE;20160810;0
PGE;20160811;0
PGE;20160812;0
PGE;20160813;0
PGE;20160814;0
PGE;20160815;0
PGE;20160816;0
PGE;20160817;0
PGE;20160818;0
PGE;20160819;0
PGE;20160820;0
PGE;20160821;0
PGE;20160822;0
PGE;20160823;0
PGE;20160824;0
PGE;20160825;0
PGE;20160826;0
PGE;20160827;0
PGE;20160828;0
PGE;20160829;0
PGE;20160830;0
PGE;20160831;0
PGE;20160901;0
PGE;20160902;0
PGE;20160903;0
PGE;20160904;0
PGE;20160905;0
PGE;20160906;0
PGE;20160907;0
PGE;20160908;0
PGE;20160909;0
PGE;20160910;0
PGE;20160911;0
PGE;20160912;0
PGE;20160913;0
PGE;20160914;0
PGE;20160915;0
PGE;20160916;0
PGE;20160917;0
PGE;20160918;0
PGE;20160919;0
PGE;20160920;0
PGE;20160921;0
PGE;20160922;0
PGE;20160923;0
PGE;20160924;0
PGE;20160925;0
PGE;20160926;0
PGE;20160927;0
PGE;20160928;0
PGE;20160929;0
PGE;20160930;0
PGE;20161001;0
PGE;20161002;0
PGE;20161003;0
PGE;20161004;0
PGE;20161005;0
PGE;20161006;0
PGE;20161007;0
PGE;20161008;0
PGE;20161009;0
PGE;20161010;0
PGE;20161011;0
PGE;20161012;0
PGE;20161013;0
PGE;20161014;0
PGE;20161015;0
PGE;20161016;0
PGE;20161017;0
PGE;20161018;0
PGE;20161019;0
PGE;20161020;0
PGE;20161021;0
PGE;20161022;0
PGE;20161023;0
PGE;20161024;0
PGE;20161025;0
PGE;20161026;0
PGE;20161027;0
PGE;20161028;0
PGE;20161029;0
PGE;20161030;0
PGE;20161031;0
PGE;20161101;0
PGE;20161102;0
PGE;20161103;0
PGE;20161104;0
PGE;20161105;0
PGE;20161106;0
PGE;20161107;0
PGE;20161108;0
PGE;20161109;0
PGE;20161110;0
PGE;20161111;0
PGE;20161112;0
PGE;20161113;0
PGE;20161114;0
PGE;20161115;0
PGE;20161116;0
PGE;20161117;0
PGE;20161118;0
PGE;20161119;0
PGE;20161120;0
PGE;20161121;0
PGE;20161122;0
PGE;20161123;0
PGE;20161124;0
PGE;20161125;0
PGE;20161126;0
PGE;20161127;0
PGE;20161128;0
PGE;20161129;0
PGE;20161130;0
PGE;20161201;0
PGE;20161202;0
PGE;20161203;0
PGE;20161204;0
PGE;20161205;0
PGE;20161206;0
PGE;20161207;0
PGE;20161208;0
PGE;20161209;0
PGE;20161210;0
PGE;20161211;0
PGE;20161212;0
PGE;20161213;0
PGE;20161214;0
PGE;20161215;0
PGE;20161216;0
PGE;20161217;0
PGE;20161218;0
PGE;20161219;0
PGE;20161220;0
PGE;20161221;0
PGE;20161222;0
PGE;20161223;0
PGE;20161224;0
PGE;20161225;0
PGE;20161226;0
PGE;20161227;0
PGE;20161228;0
PGE;20161229;0
PGE;20161230;0
PGE;20161231;0
PGE;20170101;0
PGE;20170102;0
PGE;20170103;0
PGE;20170104;0
PGE;20170105;0
PGE;20170106;0
PGE;20170107;0
PGE;20170108;0
PGE;20170109;0
PGE;20170110;0
PGE;20170111;0
PGE;20170112;0
PGE;20170113;0
PGE;20170114;0
PGE;20170115;0
PGE;20170116;0
PGE;20170117;0
PGE;20170118;0
PGE;20170119;0
PGE;20170120;0
PGE;20170121;0
PGE;20170122;0
PGE;20170123;0
PGE;20170124;0
PGE;20170125;0
PGE;20170126;0
PGE;20170127;0
PGE;20170128;0
PGE;20170129;0
PGE;20170130;0
PGE;20170131;0
PGE;20170201;0
PGE;20170202;0
PGE;20170203;0
PGE;20170204;0
PGE;20170205;0
PGE;20170206;0
PGE;20170207;0
PGE;20170208;0
PGE;20170209;0
PGE;20170210;0
PGE;20170211;0
PGE;20170212;0
PGE;20170213;0
PGE;20170214;0
PGE;20170215;0
PGE;20170216;0
PGE;20170217;0
PGE;20170218;0
PGE;20170219;0
PGE;20170220;0
PGE;20170221;0
PGE;20170222;0
PGE;20170223;0
PGE;20170224;0
PGE;20170225;0
PGE;20170226;0
PGE;20170227;0
PGE;20170228;0
PGE;20170301;0
PGE;20170302;0
PGE;20170303;0
PGE;20170304;0
PGE;20170305;0
PGE;20170306;0
PGE;20170307;0
PGE;20170308;0
PGE;20170309;0
PGE;20170310;0
PGE;20170311;0
PGE;20170312;0
PGE;20170313;0
PGE;20170314;0
PGE;20170315;0
PGE;20170316;0
PGE;20170317;0
PGE;20170318;0
PGE;20170319;0
PGE;20170320;0
PGE;20170321;0
PGE;20170322;0
PGE;20170323;0
PGE;20170324;0
PGE;20170325;0
PGE;20170326;0
PGE;20170327;0
PGE;20170328;0
PGE;20170329;0
PGE;20170330;0
PGE;20170331;0
PGE;20170401;0
PGE;20170402;0
PGE;20170403;0
PGE;20170404;0
PGE;20170405;0
PGE;20170406;0
PGE;20170407;0
PGE;20170408;0
PGE;20170409;4
PGE;20170410;0
PGE;20170411;0
PGE;20170412;4
PGE;20170413;5
PGE;20170414;9
PGE;20170415;5
PGE;20170416;3
PGE;20170417;4
PGE;20170418;4
PGE;20170419;3
PGE;20170420;4
PGE;20170421;0
PGE;20170422;8
PGE;20170423;7
PGE;20170424;16
PGE;20170425;3
PGE;20170426;0
PGE;20170427;0
PGE;20170428;0
PGE;20170429;0
PGE;20170430;7
PGE;20170501;1
PGE;20170502;1
PGE;20170503;0
PGE;20170504;0
PGE;20170505;1
PGE;20170506;0
PGE;20170507;0
PGE;20170508;1
PGE;20170509;3
PGE;20170510;4
PGE;20170511;1
PGE;20170512;0
PGE;20170513;4
PGE;20170514;1
PGE;20170515;0
PGE;20170516;0
PGE;20170517;3
PGE;20170518;1
PGE;20170519;0
PGE;20170520;0
PGE;20170521;0
PGE;20170522;0
PGE;20170523;0
PGE;20170524;0
PGE;20170525;1
PGE;20170526;0
PGE;20170527;0
PGE;20170528;0
PGE;20170529;0
PGE;20170530;0
PGE;20170531;0
PGE;20170601;0
PGE;20170602;0
PGE;20170603;0
PGE;20170604;0
PGE;20170605;0
PGE;20170606;0
PGE;20170607;0
PGE;20170608;0
PGE;20170609;0
PGE;20170610;0
PGE;20170611;0
PGE;20170612;0
PGE;20170613;0
PGE;20170614;0
PGE;20170615;0
PGE;20170616;0
PGE;20170617;0
PGE;20170618;0
PGE;20170619;0
PGE;20170620;0
PGE;20170621;0
PGE;20170622;0
PGE;20170623;0
PGE;20170624;0
PGE;20170625;0
PGE;20170626;0
PGE;20170627;1
PGE;20170628;0
PGE;20170629;0
PGE;20170630;0
PGE;20170701;0
PGE;20170702;0
PGE;20170703;0
PGE;20170704;0
PGE;20170705;0
PGE;20170706;0
PGE;20170707;0
PGE;20170708;0
PGE;20170709;0
PGE;20170710;0
PGE;20170711;0
PGE;20170712;0
PGE;20170713;0
PGE;20170714;0
PGE;20170715;0
PGE;20170716;0
PGE;20170717;0
PGE;20170718;0
PGE;20170719;0
PGE;20170720;0
PGE;20170721;0
PGE;20170722;0
PGE;20170723;0
PGE;20170724;0
PGE;20170725;0
PGE;20170726;0
PGE;20170727;0
PGE;20170728;0
PGE;20170729;0
PGE;20170730;0
PGE;20170731;0
PGE;20170801;0
PGE;20170802;0
PGE;20170803;0
PGE;20170804;1
PGE;20170805;0
PGE;20170806;0
PGE;20170807;0
PGE;20170808;0
PGE;20170809;0
PGE;20170810;0
PGE;20170811;0
PGE;20170812;0
PGE;20170813;0
PGE;20170814;0
PGE;20170815;0
PGE;20170816;0
PGE;20170817;0
PGE;20170818;0
PGE;20170819;0
PGE;20170820;-
PGE;20170821;-
PGE;20170822;0
PGE;20170823;0
PGE;20170824;0
PGE;20170825;0
PGE;20170826;0
PGE;20170827;0
PGE;20170828;0
PGE;20170829;0
PGE;20170830;0
PGE;20170831;0
PGE;20170901;0
PGE;20170902;0
PGE;20170903;0
PGE;20170904;0
PGE;20170905;0
PGE;20170906;0
PGE;20170907;0
PGE;20170908;0
PGE;20170909;0
PGE;20170910;0
PGE;20170911;0
PGE;20170912;0
PGE;20170913;0
PGE;20170914;0
PGE;20170915;0
PGE;20170916;0
PGE;20170917;0
PGE;20170918;0
PGE;20170919;0
PGE;20170920;0
PGE;20170921;0
PGE;20170922;0
PGE;20170923;0
PGE;20170924;0
PGE;20170925;0
PGE;20170926;0
PGE;20170927;0
PGE;20170928;0
PGE;20170929;0
PGE;20170930;0
PGE;20171001;0
PGE;20171002;0
PGE;20171003;0
PGE;20171004;0
PGE;20171005;0
PGE;20171006;0
PGE;20171007;0
PGE;20171008;0
PGE;20171009;0
PGE;20171010;0
PGE;20171011;0
PGE;20171012;0
PGE;20171013;0
PGE;20171014;0
PGE;20171015;0
PGE;20171016;0
PGE;20171017;0
PGE;20171018;-
PGE;20171019;-
PGE;20171020;-
PGE;20171021;-
PGE;20171022;-
PGE;20171023;-
PGE;20171024;0
PGE;20171025;0
PGE;20171026;0
PGE;20171027;0
PGE;20171028;0
PGE;20171029;0
PGE;20171030;0
PGE;20171031;0
PGE;20171101;0
PGE;20171102;0
PGE;20171103;0
PGE;20171104;0
PGE;20171105;0
PGE;20171106;0
PGE;20171107;0
PGE;20171108;0
PGE;20171109;0
PGE;20171110;0
PGE;20171111;0
PGE;20171112;0
PGE;20171113;0
PGE;20171114;0
PGE;20171115;0
PGE;20171116;0
PGE;20171117;0
PGE;20171118;0
PGE;20171119;0
PGE;20171120;0
PGE;20171121;0
PGE;20171122;0
PGE;20171123;0
PGE;20171124;0
PGE;20171125;0
PGE;20171126;0
PGE;20171127;0
PGE;20171128;0
PGE;20171129;0
PGE;20171130;0
PGE;20171201;0
PGE;20171202;0
PGE;20171203;0
PGE;20171204;0
PGE;20171205;0
PGE;20171206;0
PGE;20171207;0
PGE;20171208;0
PGE;20171209;0
PGE;20171210;0
PGE;20171211;0
PGE;20171212;0
PGE;20171213;0
PGE;20171214;0
PGE;20171215;0
PGE;20171216;0
PGE;20171217;0
PGE;20171218;0
PGE;20171219;0
PGE;20171220;0
PGE;20171221;0
PGE;20171222;0
PGE;20171223;0
PGE;20171224;0
PGE;20171225;0
PGE;20171226;0
PGE;20171227;0
PGE;20171228;0
PGE;20171229;0
PGE;20171230;0
PGE;20171231;0
PGE;20180101;0
PGE;20180102;0
PGE;20180103;0
PGE;20180104;0
PGE;20180105;0
PGE;20180106;0
PGE;20180107;0
PGE;20180108;0
PGE;20180109;0
PGE;20180110;0
PGE;20180111;0
PGE;20180112;0
PGE;20180113;0
PGE;20180114;0
PGE;20180115;0
PGE;20180116;0
PGE;20180117;0
PGE;20180118;0
PGE;20180119;0
PGE;20180120;0
PGE;20180121;0
PGE;20180122;0
PGE;20180123;0
PGE;20180124;0
PGE;20180125;0
PGE;20180126;0
PGE;20180127;0
PGE;20180128;0
PGE;20180129;0
PGE;20180130;0
PGE;20180131;0
PGE;20180201;0
PGE;20180202;0
PGE;20180203;0
PGE;20180204;0
PGE;20180205;0
PGE;20180206;0
PGE;20180207;0
PGE;20180208;0
PGE;20180209;0
PGE;20180210;0
PGE;20180211;0
PGE;20180212;0
PGE;20180213;0
PGE;20180214;0
PGE;20180215;0
PGE;20180216;0
PGE;20180217;0
PGE;20180218;0
PGE;20180219;0
PGE;20180220;0
PGE;20180221;0
PGE;20180222;0
PGE;20180223;0
PGE;20180224;0
PGE;20180225;0
PGE;20180226;0
PGE;20180227;0
PGE;20180228;0
PGE;20180301;0
PGE;20180302;0
PGE;20180303;0
PGE;20180304;0
PGE;20180305;0
PGE;20180306;0
PGE;20180307;0
PGE;20180308;0
PGE;20180309;0
PGE;20180310;0
PGE;20180311;0
PGE;20180312;0
PGE;20180313;0
PGE;20180314;0
PGE;20180315;0
PGE;20180316;0
PGE;20180317;0
PGE;20180318;0
PGE;20180319;0
PGE;20180320;0
PGE;20180321;0
PGE;20180322;0
PGE;20180323;0
PGE;20180324;0
PGE;20180325;0
PGE;20180326;0
PGE;20180327;0
PGE;20180328;0
PGE;20180329;0
PGE;20180330;0
PGE;20180331;0
PGE;20180401;0
PGE;20180402;0
PGE;20180403;0
PGE;20180404;0
PGE;20180405;0
PGE;20180406;0
PGE;20180407;0
PGE;20180408;0
PGE;20180409;0
PGE;20180410;0
PGE;20180411;0
PGE;20180412;0
PGE;20180413;0
PGE;20180414;0
PGE;20180415;0
PGE;20180416;0
PGE;20180417;0
PGE;20180418;0
PGE;20180419;0
PGE;20180420;0
PGE;20180421;0
PGE;20180422;0
PGE;20180423;0
PGE;20180424;1
PGE;20180425;1
PGE;20180426;4
PGE;20180427;3
PGE;20180428;0
PGE;20180429;5
PGE;20180430;5
PGE;20180501;0
PGE;20180502;0
PGE;20180503;0
PGE;20180504;0
PGE;20180505;0
PGE;20180506;1
PGE;20180507;3
PGE;20180508;5
PGE;20180509;0
PGE;20180510;0
PGE;20180511;3
PGE;20180512;0
PGE;20180513;0
PGE;20180514;0
PGE;20180515;1
PGE;20180516;0
PGE;20180517;0
PGE;20180518;0
PGE;20180519;0
PGE;20180520;0
PGE;20180521;1
PGE;20180522;0
PGE;20180523;0
PGE;20180524;0
PGE;20180525;0
PGE;20180526;0
PGE;20180527;0
PGE;20180528;1
PGE;20180529;0
PGE;20180530;0
PGE;20180531;0
PGE;20180601;0
PGE;20180602;0
PGE;20180603;0
PGE;20180604;0
PGE;20180605;0
PGE;20180606;0
PGE;20180607;0
PGE;20180608;0
PGE;20180609;0
PGE;20180610;0
PGE;20180611;0
PGE;20180612;0
PGE;20180613;0
PGE;20180614;0
PGE;20180615;0
PGE;20180616;0
PGE;20180617;0
PGE;20180618;0
PGE;20180619;0
PGE;20180620;0
PGE;20180621;0
PGE;20180622;0
PGE;20180623;0
PGE;20180624;0
PGE;20180625;0
PGE;20180626;0
PGE;20180627;0
PGE;20180628;0
PGE;20180629;0
PGE;20180630;0
PGE;20180701;0
PGE;20180702;0
PGE;20180703;0
PGE;20180704;0
PGE;20180705;0
PGE;20180706;0
PGE;20180707;0
PGE;20180708;0
PGE;20180709;0
PGE;20180710;0
PGE;20180711;0
PGE;20180712;0
PGE;20180713;0
PGE;20180714;0
PGE;20180715;0
PGE;20180716;0
PGE;20180717;0
PGE;20180718;0
PGE;20180719;0
PGE;20180720;0
PGE;20180721;0
PGE;20180722;0
PGE;20180723;0
PGE;20180724;0
PGE;20180725;0
PGE;20180726;0
PGE;20180727;0
PGE;20180728;0
PGE;20180729;0
PGE;20180730;0
PGE;20180731;0
PGE;20180801;0
PGE;20180802;0
PGE;20180803;0
PGE;20180804;0
PGE;20180805;0
PGE;20180806;0
PGE;20180807;0
PGE;20180808;0
PGE;20180809;0
PGE;20180810;0
PGE;20180811;0
PGE;20180812;0
PGE;20180813;0
PGE;20180814;0
PGE;20180815;0
PGE;20180816;0
PGE;20180817;0
PGE;20180818;0
PGE;20180819;0
PGE;20180820;0
PGE;20180821;0
PGE;20180822;0
PGE;20180823;0
PGE;20180824;0
PGE;20180825;0
PGE;20180826;0
PGE;20180827;0
PGE;20180828;0
PGE;20180829;0
PGE;20180830;0
PGE;20180831;0
PGE;20180901;0
PGE;20180902;0
PGE;20180903;0
PGE;20180904;0
PGE;20180905;0
PGE;20180906;0
PGE;20180907;0
PGE;20180908;0
PGE;20180909;0
PGE;20180910;0
PGE;20180911;0
PGE;20180912;0
PGE;20180913;0
PGE;20180914;0
PGE;20180915;0
PGE;20180916;0
PGE;20180917;0
PGE;20180918;0
PGE;20180919;0
PGE;20180920;0
PGE;20180921;0
PGE;20180922;0
PGE;20180923;0
PGE;20180924;0
PGE;20180925;0
PGE;20180926;0
PGE;20180927;0
PGE;20180928;0
PGE;20180929;0
PGE;20180930;0
PGE;20181001;0
PGE;20181002;0
PGE;20181003;0
PGE;20181004;0
PGE;20181005;0
PGE;20181006;0
PGE;20181007;0
PGE;20181008;0
PGE;20181009;0
PGE;20181010;0
PGE;20181011;0
PGE;20181012;0
PGE;20181013;0
PGE;20181014;0
PGE;20181015;0
PGE;20181016;0
PGE;20181017;0
PGE;20181018;0
PGE;20181019;0
PGE;20181020;0
PGE;20181021;0
PGE;20181022;0
PGE;20181023;0
PGE;20181024;0
PGE;20181025;0
PGE;20181026;0
PGE;20181027;0
PGE;20181028;0
PGE;20181029;0
PGE;20181030;0
PGE;20181031;0
PGE;20181101;0
PGE;20181102;0
PGE;20181103;0
PGE;20181104;0
PGE;20181105;0
PGE;20181106;0
PGE;20181107;0
PGE;20181108;0
PGE;20181109;0
PGE;20181110;0
PGE;20181111;0
PGE;20181112;0
PGE;20181113;0
PGE;20181114;0
PGE;20181115;0
PGE;20181116;0
PGE;20181117;0
PGE;20181118;0
PGE;20181119;0
PGE;20181120;0
PGE;20181121;0
PGE;20181122;0
PGE;20181123;0
PGE;20181124;0
PGE;20181125;0
PGE;20181126;0
PGE;20181127;0
PGE;20181128;0
PGE;20181129;0
PGE;20181130;0
PGE;20181201;0
PGE;20181202;0
PGE;20181203;0
PGE;20181204;0
PGE;20181205;0
PGE;20181206;0
PGE;20181207;0
PGE;20181208;0
PGE;20181209;0
PGE;20181210;0
PGE;20181211;0
PGE;20181212;0
PGE;20181213;0
PGE;20181214;0
PGE;20181215;0
PGE;20181216;0
PGE;20181217;0
PGE;20181218;0
PGE;20181219;0
PGE;20181220;0
PGE;20181221;0
PGE;20181222;0
PGE;20181223;0
PGE;20181224;0
PGE;20181225;0
PGE;20181226;0
PGE;20181227;0
PGE;20181228;0
PGE;20181229;0
PGE;20181230;0
PGE;20181231;0
PGE;20190101;0
PGE;20190102;0
PGE;20190103;0
PGE;20190104;0
PGE;20190105;0
PGE;20190106;0
PGE;20190107;0
PGE;20190108;0
PGE;20190109;0
PGE;20190110;0
PGE;20190111;0
PGE;20190112;0
PGE;20190113;0
PGE;20190114;0
PGE;20190115;0
PGE;20190116;0
PGE;20190117;0
PGE;20190118;0
PGE;20190119;0
PGE;20190120;0
PGE;20190121;0
PGE;20190122;0
PGE;20190123;0
PGE;20190124;0
PGE;20190125;0
PGE;20190126;0
PGE;20190127;0
PGE;20190128;0
PGE;20190129;0
PGE;20190130;0
PGE;20190131;0
PGE;20190201;0
PGE;20190202;0
PGE;20190203;0
PGE;20190204;0
PGE;20190205;0
PGE;20190206;0
PGE;20190207;0
PGE;20190208;0
PGE;20190209;0
PGE;20190210;0
PGE;20190211;0
PGE;20190212;0
PGE;20190213;0
PGE;20190214;0
PGE;20190215;0
PGE;20190216;0
PGE;20190217;0
PGE;20190218;0
PGE;20190219;0
PGE;20190220;0
PGE;20190221;0
PGE;20190222;0
PGE;20190223;0
PGE;20190224;0
PGE;20190225;0
PGE;20190226;0
PGE;20190227;0
PGE;20190228;0
PGE;20190301;0
PGE;20190302;0
PGE;20190303;0
PGE;20190304;0
PGE;20190305;0
PGE;20190306;0
PGE;20190307;0
PGE;20190308;0
PGE;20190309;0
PGE;20190310;0
PGE;20190311;0
PGE;20190312;0
PGE;20190313;0
PGE;20190314;0
PGE;20190315;0
PGE;20190316;0
PGE;20190317;0
PGE;20190318;0
PGE;20190319;0
PGE;20190320;0
PGE;20190321;0
PGE;20190322;0
PGE;20190323;0
PGE;20190324;0
PGE;20190325;0
PGE;20190326;0
PGE;20190327;0
PGE;20190328;0
PGE;20190329;0
PGE;20190330;0
PGE;20190331;0
PGE;20190401;0
PGE;20190402;0
PGE;20190403;0
PGE;20190404;0
PGE;20190405;0
PGE;20190406;0
PGE;20190407;0
PGE;20190408;0
PGE;20190409;0
PGE;20190410;0
PGE;20190411;0
PGE;20190412;0
PGE;20190413;0
PGE;20190414;0
PGE;20190415;0
PGE;20190416;0
PGE;20190417;0
PGE;20190418;0
PGE;20190419;0
PGE;20190420;3
PGE;20190421;0
PGE;20190422;3
