 

stn;time;tre200d0
GVE;20160519;10.2
GVE;20160520;12.0
GVE;20160521;16.3
GVE;20160522;16.0
GVE;20160523;9.6
GVE;20160524;11.5
GVE;20160525;12.0
GVE;20160526;15.1
GVE;20160527;19.9
GVE;20160528;18.6
GVE;20160529;15.4
GVE;20160530;14.4
GVE;20160531;13.6
GVE;20160601;14.7
GVE;20160602;14.4
GVE;20160603;15.3
GVE;20160604;16.4
GVE;20160605;17.0
GVE;20160606;17.9
GVE;20160607;19.3
GVE;20160608;16.8
GVE;20160609;17.3
GVE;20160610;18.0
GVE;20160611;16.2
GVE;20160612;15.8
GVE;20160613;15.6
GVE;20160614;15.5
GVE;20160615;16.8
GVE;20160616;13.7
GVE;20160617;14.9
GVE;20160618;15.3
GVE;20160619;14.4
GVE;20160620;16.2
GVE;20160621;16.7
GVE;20160622;21.0
GVE;20160623;24.6
GVE;20160624;24.9
GVE;20160625;20.5
GVE;20160626;17.7
GVE;20160627;18.3
GVE;20160628;20.0
GVE;20160629;23.5
GVE;20160630;22.0
GVE;20160701;22.7
GVE;20160702;18.1
GVE;20160703;17.5
GVE;20160704;19.4
GVE;20160705;21.5
GVE;20160706;20.8
GVE;20160707;20.7
GVE;20160708;23.3
GVE;20160709;23.5
GVE;20160710;25.1
GVE;20160711;24.2
GVE;20160712;17.5
GVE;20160713;15.1
GVE;20160714;13.4
GVE;20160715;15.2
GVE;20160716;18.1
GVE;20160717;19.8
GVE;20160718;22.0
GVE;20160719;23.3
GVE;20160720;24.9
GVE;20160721;24.2
GVE;20160722;20.3
GVE;20160723;20.6
GVE;20160724;21.2
GVE;20160725;22.4
GVE;20160726;22.4
GVE;20160727;22.2
GVE;20160728;20.9
GVE;20160729;22.5
GVE;20160730;22.2
GVE;20160731;20.5
GVE;20160801;19.6
GVE;20160802;20.6
GVE;20160803;22.6
GVE;20160804;20.3
GVE;20160805;16.6
GVE;20160806;17.9
GVE;20160807;20.0
GVE;20160808;21.0
GVE;20160809;19.1
GVE;20160810;15.6
GVE;20160811;15.7
GVE;20160812;18.2
GVE;20160813;20.3
GVE;20160814;22.4
GVE;20160815;22.5
GVE;20160816;22.1
GVE;20160817;21.6
GVE;20160818;20.4
GVE;20160819;21.2
GVE;20160820;18.2
GVE;20160821;17.4
GVE;20160822;17.1
GVE;20160823;19.8
GVE;20160824;21.8
GVE;20160825;23.9
GVE;20160826;24.2
GVE;20160827;25.5
GVE;20160828;24.5
GVE;20160829;21.3
GVE;20160830;20.5
GVE;20160831;20.6
GVE;20160901;21.0
GVE;20160902;20.7
GVE;20160903;20.6
GVE;20160904;20.6
GVE;20160905;18.4
GVE;20160906;19.6
GVE;20160907;19.0
GVE;20160908;21.7
GVE;20160909;20.8
GVE;20160910;20.9
GVE;20160911;21.2
GVE;20160912;22.0
GVE;20160913;21.0
GVE;20160914;22.2
GVE;20160915;18.7
GVE;20160916;14.9
GVE;20160917;13.5
GVE;20160918;13.3
GVE;20160919;15.4
GVE;20160920;15.2
GVE;20160921;14.9
GVE;20160922;13.6
GVE;20160923;15.3
GVE;20160924;15.1
GVE;20160925;16.6
GVE;20160926;16.2
GVE;20160927;16.6
GVE;20160928;15.6
GVE;20160929;17.7
GVE;20160930;18.8
GVE;20161001;15.5
GVE;20161002;14.0
GVE;20161003;10.8
GVE;20161004;11.6
GVE;20161005;11.1
GVE;20161006;8.6
GVE;20161007;10.0
GVE;20161008;10.0
GVE;20161009;7.8
GVE;20161010;7.3
GVE;20161011;8.7
GVE;20161012;7.5
GVE;20161013;7.9
GVE;20161014;9.4
GVE;20161015;12.2
GVE;20161016;10.7
GVE;20161017;11.7
GVE;20161018;12.3
GVE;20161019;9.0
GVE;20161020;7.9
GVE;20161021;6.7
GVE;20161022;5.6
GVE;20161023;7.8
GVE;20161024;10.8
GVE;20161025;13.3
GVE;20161026;13.2
GVE;20161027;11.4
GVE;20161028;8.2
GVE;20161029;9.6
GVE;20161030;9.4
GVE;20161031;7.5
GVE;20161101;8.2
GVE;20161102;9.7
GVE;20161103;8.1
GVE;20161104;8.1
GVE;20161105;11.0
GVE;20161106;6.1
GVE;20161107;2.8
GVE;20161108;1.9
GVE;20161109;2.3
GVE;20161110;6.1
GVE;20161111;5.8
GVE;20161112;2.0
GVE;20161113;4.5
GVE;20161114;4.6
GVE;20161115;3.9
GVE;20161116;4.7
GVE;20161117;8.4
GVE;20161118;11.0
GVE;20161119;6.6
GVE;20161120;9.2
GVE;20161121;7.3
GVE;20161122;9.1
GVE;20161123;7.6
GVE;20161124;7.5
GVE;20161125;7.6
GVE;20161126;7.3
GVE;20161127;7.3
GVE;20161128;5.0
GVE;20161129;1.5
GVE;20161130;0.0
GVE;20161201;1.8
GVE;20161202;1.6
GVE;20161203;4.2
GVE;20161204;2.6
GVE;20161205;2.4
GVE;20161206;2.2
GVE;20161207;1.2
GVE;20161208;-0.1
GVE;20161209;-0.6
GVE;20161210;-0.8
GVE;20161211;-1.1
GVE;20161212;1.4
GVE;20161213;1.1
GVE;20161214;1.2
GVE;20161215;0.9
GVE;20161216;1.6
GVE;20161217;1.0
GVE;20161218;0.4
GVE;20161219;1.9
GVE;20161220;2.3
GVE;20161221;2.1
GVE;20161222;0.8
GVE;20161223;2.0
GVE;20161224;3.0
GVE;20161225;4.3
GVE;20161226;2.3
GVE;20161227;2.7
GVE;20161228;2.1
GVE;20161229;-0.4
GVE;20161230;-1.5
GVE;20161231;-0.7
GVE;20170101;-1.9
GVE;20170102;-1.7
GVE;20170103;0.4
GVE;20170104;-0.9
GVE;20170105;0.7
GVE;20170106;-3.0
GVE;20170107;-3.8
GVE;20170108;0.2
GVE;20170109;-0.7
GVE;20170110;-1.5
GVE;20170111;0.1
GVE;20170112;3.8
GVE;20170113;1.6
GVE;20170114;0.0
GVE;20170115;-2.0
GVE;20170116;-2.0
GVE;20170117;-2.6
GVE;20170118;-3.2
GVE;20170119;-3.1
GVE;20170120;-3.2
GVE;20170121;-2.8
GVE;20170122;-3.0
GVE;20170123;-2.7
GVE;20170124;-4.1
GVE;20170125;-3.9
GVE;20170126;-4.0
GVE;20170127;-2.6
GVE;20170128;0.3
GVE;20170129;1.9
GVE;20170130;2.7
GVE;20170131;5.2
GVE;20170201;7.2
GVE;20170202;4.1
GVE;20170203;6.4
GVE;20170204;4.7
GVE;20170205;1.0
GVE;20170206;3.0
GVE;20170207;2.8
GVE;20170208;3.7
GVE;20170209;2.9
GVE;20170210;1.8
GVE;20170211;3.4
GVE;20170212;3.7
GVE;20170213;1.1
GVE;20170214;3.3
GVE;20170215;3.6
GVE;20170216;4.2
GVE;20170217;3.5
GVE;20170218;2.0
GVE;20170219;3.6
GVE;20170220;4.9
GVE;20170221;8.5
GVE;20170222;10.1
GVE;20170223;11.1
GVE;20170224;7.5
GVE;20170225;4.1
GVE;20170226;5.7
GVE;20170227;8.8
GVE;20170228;7.5
GVE;20170301;4.9
GVE;20170302;7.2
GVE;20170303;4.6
GVE;20170304;5.1
GVE;20170305;5.5
GVE;20170306;5.2
GVE;20170307;3.5
GVE;20170308;3.5
GVE;20170309;9.2
GVE;20170310;9.3
GVE;20170311;6.6
GVE;20170312;7.5
GVE;20170313;8.6
GVE;20170314;8.5
GVE;20170315;8.6
GVE;20170316;9.2
GVE;20170317;12.6
GVE;20170318;10.4
GVE;20170319;11.4
GVE;20170320;11.5
GVE;20170321;10.9
GVE;20170322;8.8
GVE;20170323;9.3
GVE;20170324;10.1
GVE;20170325;10.2
GVE;20170326;8.7
GVE;20170327;9.7
GVE;20170328;12.3
GVE;20170329;11.9
GVE;20170330;12.1
GVE;20170331;13.8
GVE;20170401;10.5
GVE;20170402;10.4
GVE;20170403;11.9
GVE;20170404;12.2
GVE;20170405;10.8
GVE;20170406;10.2
GVE;20170407;11.4
GVE;20170408;12.2
GVE;20170409;13.9
GVE;20170410;15.4
GVE;20170411;12.4
GVE;20170412;12.6
GVE;20170413;13.5
GVE;20170414;12.5
GVE;20170415;12.6
GVE;20170416;11.3
GVE;20170417;10.0
GVE;20170418;8.1
GVE;20170419;5.5
GVE;20170420;5.8
GVE;20170421;7.9
GVE;20170422;10.8
GVE;20170423;11.2
GVE;20170424;13.7
GVE;20170425;11.5
GVE;20170426;8.2
GVE;20170427;4.9
GVE;20170428;5.6
GVE;20170429;6.9
GVE;20170430;10.3
GVE;20170501;6.9
GVE;20170502;6.8
GVE;20170503;10.0
GVE;20170504;8.9
GVE;20170505;11.2
GVE;20170506;10.7
GVE;20170507;11.0
GVE;20170508;11.1
GVE;20170509;10.8
GVE;20170510;12.1
GVE;20170511;12.9
GVE;20170512;12.5
GVE;20170513;14.2
GVE;20170514;15.3
GVE;20170515;16.0
GVE;20170516;17.0
GVE;20170517;19.9
GVE;20170518;18.8
GVE;20170519;11.1
GVE;20170520;11.0
GVE;20170521;13.5
GVE;20170522;17.0
GVE;20170523;18.8
GVE;20170524;19.8
GVE;20170525;19.8
GVE;20170526;19.0
GVE;20170527;21.5
GVE;20170528;22.3
GVE;20170529;22.7
GVE;20170530;23.1
GVE;20170531;20.7
GVE;20170601;18.7
GVE;20170602;20.2
GVE;20170603;19.8
GVE;20170604;17.2
GVE;20170605;16.7
GVE;20170606;14.0
GVE;20170607;13.9
GVE;20170608;15.7
GVE;20170609;19.7
GVE;20170610;21.1
GVE;20170611;23.0
GVE;20170612;24.3
GVE;20170613;23.9
GVE;20170614;21.7
GVE;20170615;23.3
GVE;20170616;22.7
GVE;20170617;20.5
GVE;20170618;21.1
GVE;20170619;24.0
GVE;20170620;25.6
GVE;20170621;25.5
GVE;20170622;26.9
GVE;20170623;27.5
GVE;20170624;25.1
GVE;20170625;21.8
GVE;20170626;20.9
GVE;20170627;22.5
GVE;20170628;18.8
GVE;20170629;14.5
GVE;20170630;15.5
GVE;20170701;15.5
GVE;20170702;16.1
GVE;20170703;19.2
GVE;20170704;20.3
GVE;20170705;23.0
GVE;20170706;24.6
GVE;20170707;26.8
GVE;20170708;25.9
GVE;20170709;21.3
GVE;20170710;20.4
GVE;20170711;20.4
GVE;20170712;23.6
GVE;20170713;22.0
GVE;20170714;21.8
GVE;20170715;19.9
GVE;20170716;21.2
GVE;20170717;22.8
GVE;20170718;25.1
GVE;20170719;25.4
GVE;20170720;23.0
GVE;20170721;20.2
GVE;20170722;20.6
GVE;20170723;21.2
GVE;20170724;18.2
GVE;20170725;16.0
GVE;20170726;18.1
GVE;20170727;21.6
GVE;20170728;22.4
GVE;20170729;21.5
GVE;20170730;23.1
GVE;20170731;21.1
GVE;20170801;24.1
GVE;20170802;26.4
GVE;20170803;28.9
GVE;20170804;27.3
GVE;20170805;25.2
GVE;20170806;21.7
GVE;20170807;21.0
GVE;20170808;16.9
GVE;20170809;17.8
GVE;20170810;14.8
GVE;20170811;13.1
GVE;20170812;16.1
GVE;20170813;18.4
GVE;20170814;21.3
GVE;20170815;22.5
GVE;20170816;21.9
GVE;20170817;22.8
GVE;20170818;21.9
GVE;20170819;19.6
GVE;20170820;17.3
GVE;20170821;17.6
GVE;20170822;20.3
GVE;20170823;23.0
GVE;20170824;20.5
GVE;20170825;21.8
GVE;20170826;24.3
GVE;20170827;22.9
GVE;20170828;21.8
GVE;20170829;22.8
GVE;20170830;24.4
GVE;20170831;17.4
GVE;20170901;15.3
GVE;20170902;12.7
GVE;20170903;13.8
GVE;20170904;17.3
GVE;20170905;19.9
GVE;20170906;19.6
GVE;20170907;15.9
GVE;20170908;15.4
GVE;20170909;13.9
GVE;20170910;13.7
GVE;20170911;13.9
GVE;20170912;13.3
GVE;20170913;15.5
GVE;20170914;14.4
GVE;20170915;10.1
GVE;20170916;10.6
GVE;20170917;10.4
GVE;20170918;11.7
GVE;20170919;10.1
GVE;20170920;10.9
GVE;20170921;10.8
GVE;20170922;13.0
GVE;20170923;14.2
GVE;20170924;15.2
GVE;20170925;13.4
GVE;20170926;14.3
GVE;20170927;15.1
GVE;20170928;16.2
GVE;20170929;16.8
GVE;20170930;14.1
GVE;20171001;13.1
GVE;20171002;15.1
GVE;20171003;15.3
GVE;20171004;12.1
GVE;20171005;14.6
GVE;20171006;12.0
GVE;20171007;9.3
GVE;20171008;12.5
GVE;20171009;12.3
GVE;20171010;10.8
GVE;20171011;12.4
GVE;20171012;14.7
GVE;20171013;12.8
GVE;20171014;12.3
GVE;20171015;12.6
GVE;20171016;12.9
GVE;20171017;11.9
GVE;20171018;12.5
GVE;20171019;12.8
GVE;20171020;13.8
GVE;20171021;16.0
GVE;20171022;9.4
GVE;20171023;9.1
GVE;20171024;9.3
GVE;20171025;10.4
GVE;20171026;11.0
GVE;20171027;12.1
GVE;20171028;8.3
GVE;20171029;8.4
GVE;20171030;8.9
GVE;20171031;6.1
GVE;20171101;5.0
GVE;20171102;9.1
GVE;20171103;9.4
GVE;20171104;10.4
GVE;20171105;8.6
GVE;20171106;6.7
GVE;20171107;6.4
GVE;20171108;5.6
GVE;20171109;6.8
GVE;20171110;6.8
GVE;20171111;7.4
GVE;20171112;8.2
GVE;20171113;4.3
GVE;20171114;4.9
GVE;20171115;3.2
GVE;20171116;2.8
GVE;20171117;5.0
GVE;20171118;5.2
GVE;20171119;3.3
GVE;20171120;2.2
GVE;20171121;3.6
GVE;20171122;6.1
GVE;20171123;11.6
GVE;20171124;11.0
GVE;20171125;7.5
GVE;20171126;1.6
GVE;20171127;2.3
GVE;20171128;3.0
GVE;20171129;2.6
GVE;20171130;1.2
GVE;20171201;0.6
GVE;20171202;1.3
GVE;20171203;0.4
GVE;20171204;0.6
GVE;20171205;-0.5
GVE;20171206;-0.1
GVE;20171207;3.5
GVE;20171208;4.5
GVE;20171209;-0.9
GVE;20171210;2.3
GVE;20171211;6.0
GVE;20171212;2.2
GVE;20171213;0.5
GVE;20171214;7.2
GVE;20171215;4.2
GVE;20171216;2.7
GVE;20171217;0.3
GVE;20171218;-0.2
GVE;20171219;2.0
GVE;20171220;3.2
GVE;20171221;2.3
GVE;20171222;3.2
GVE;20171223;5.7
GVE;20171224;3.5
GVE;20171225;0.7
GVE;20171226;3.4
GVE;20171227;3.8
GVE;20171228;0.5
GVE;20171229;-0.6
GVE;20171230;5.6
GVE;20171231;8.2
GVE;20180101;6.1
GVE;20180102;5.4
GVE;20180103;7.9
GVE;20180104;8.8
GVE;20180105;10.6
GVE;20180106;8.3
GVE;20180107;6.5
GVE;20180108;5.0
GVE;20180109;5.6
GVE;20180110;3.7
GVE;20180111;5.4
GVE;20180112;4.8
GVE;20180113;2.7
GVE;20180114;1.3
GVE;20180115;4.2
GVE;20180116;7.8
GVE;20180117;4.8
GVE;20180118;5.2
GVE;20180119;6.2
GVE;20180120;3.9
GVE;20180121;6.7
GVE;20180122;8.8
GVE;20180123;7.1
GVE;20180124;6.0
GVE;20180125;10.0
GVE;20180126;6.0
GVE;20180127;6.2
GVE;20180128;4.8
GVE;20180129;3.5
GVE;20180130;5.5
GVE;20180131;7.1
GVE;20180201;4.3
GVE;20180202;2.0
GVE;20180203;1.4
GVE;20180204;0.6
GVE;20180205;1.9
GVE;20180206;2.0
GVE;20180207;1.3
GVE;20180208;2.5
GVE;20180209;2.6
GVE;20180210;2.1
GVE;20180211;2.2
GVE;20180212;1.4
GVE;20180213;-1.4
GVE;20180214;0.9
GVE;20180215;4.1
GVE;20180216;7.7
GVE;20180217;6.9
GVE;20180218;3.3
GVE;20180219;3.0
GVE;20180220;3.4
GVE;20180221;1.1
GVE;20180222;0.1
GVE;20180223;-0.3
GVE;20180224;0.2
GVE;20180225;-2.1
GVE;20180226;-5.8
GVE;20180227;-6.8
GVE;20180228;-4.4
GVE;20180301;-1.7
GVE;20180302;-0.6
GVE;20180303;0.6
GVE;20180304;2.1
GVE;20180305;4.1
GVE;20180306;4.2
GVE;20180307;5.7
GVE;20180308;6.7
GVE;20180309;10.5
GVE;20180310;8.6
GVE;20180311;6.9
GVE;20180312;8.6
GVE;20180313;6.8
GVE;20180314;5.7
GVE;20180315;4.6
GVE;20180316;8.0
GVE;20180317;5.7
GVE;20180318;4.9
GVE;20180319;4.0
GVE;20180320;2.3
GVE;20180321;2.3
GVE;20180322;3.4
GVE;20180323;5.7
GVE;20180324;5.8
GVE;20180325;8.3
GVE;20180326;7.0
GVE;20180327;6.7
GVE;20180328;9.7
GVE;20180329;8.5
GVE;20180330;4.4
GVE;20180331;5.6
GVE;20180401;6.0
GVE;20180402;6.5
GVE;20180403;10.6
GVE;20180404;9.2
GVE;20180405;9.8
GVE;20180406;8.6
GVE;20180407;11.6
GVE;20180408;13.9
GVE;20180409;13.1
GVE;20180410;7.4
GVE;20180411;8.7
GVE;20180412;11.8
GVE;20180413;12.2
GVE;20180414;13.4
GVE;20180415;14.7
GVE;20180416;14.2
GVE;20180417;14.6
GVE;20180418;15.5
GVE;20180419;16.7
GVE;20180420;17.3
GVE;20180421;17.6
GVE;20180422;18.9
GVE;20180423;16.8
GVE;20180424;15.8
GVE;20180425;18.3
GVE;20180426;14.3
GVE;20180427;15.6
GVE;20180428;17.3
GVE;20180429;15.2
GVE;20180430;12.4
GVE;20180501;10.5
GVE;20180502;11.6
GVE;20180503;12.4
GVE;20180504;15.4
GVE;20180505;17.5
GVE;20180506;18.5
GVE;20180507;17.9
GVE;20180508;17.6
GVE;20180509;15.4
GVE;20180510;13.2
GVE;20180511;14.1
GVE;20180512;17.3
GVE;20180513;10.2
GVE;20180514;11.1
GVE;20180515;11.5
GVE;20180516;11.7
GVE;20180517;14.1
GVE;20180518;14.9
GVE;20180519;15.1
GVE;20180520;14.5
GVE;20180521;17.0
GVE;20180522;17.1
GVE;20180523;15.3
GVE;20180524;18.0
GVE;20180525;19.2
GVE;20180526;19.4
GVE;20180527;18.8
GVE;20180528;18.4
GVE;20180529;18.4
GVE;20180530;17.4
GVE;20180531;16.6
GVE;20180601;17.4
GVE;20180602;19.2
GVE;20180603;19.6
GVE;20180604;18.1
GVE;20180605;19.7
GVE;20180606;19.0
GVE;20180607;19.8
GVE;20180608;19.0
GVE;20180609;20.8
GVE;20180610;22.6
GVE;20180611;19.4
GVE;20180612;17.8
GVE;20180613;15.7
GVE;20180614;17.0
GVE;20180615;18.6
GVE;20180616;19.7
GVE;20180617;20.2
GVE;20180618;20.4
GVE;20180619;21.0
GVE;20180620;23.1
GVE;20180621;23.6
GVE;20180622;18.5
GVE;20180623;17.8
GVE;20180624;16.6
GVE;20180625;18.8
GVE;20180626;20.8
GVE;20180627;21.6
GVE;20180628;20.6
GVE;20180629;20.4
GVE;20180630;22.7
GVE;20180701;24.2
GVE;20180702;25.5
GVE;20180703;21.3
GVE;20180704;22.9
GVE;20180705;19.8
GVE;20180706;18.9
GVE;20180707;21.0
GVE;20180708;21.9
GVE;20180709;22.3
GVE;20180710;21.3
GVE;20180711;19.4
GVE;20180712;19.4
GVE;20180713;22.3
GVE;20180714;22.0
GVE;20180715;21.0
GVE;20180716;21.6
GVE;20180717;23.0
GVE;20180718;23.3
GVE;20180719;24.0
GVE;20180720;21.8
GVE;20180721;19.6
GVE;20180722;20.9
GVE;20180723;22.5
GVE;20180724;23.9
GVE;20180725;24.4
GVE;20180726;24.7
GVE;20180727;25.0
GVE;20180728;20.3
GVE;20180729;22.3
GVE;20180730;24.3
GVE;20180731;25.6
GVE;20180801;25.1
GVE;20180802;24.9
GVE;20180803;26.3
GVE;20180804;26.3
GVE;20180805;27.0
GVE;20180806;25.2
GVE;20180807;25.2
GVE;20180808;25.7
GVE;20180809;19.6
GVE;20180810;19.7
GVE;20180811;19.2
GVE;20180812;21.9
GVE;20180813;21.4
GVE;20180814;19.6
GVE;20180815;20.0
GVE;20180816;21.5
GVE;20180817;21.0
GVE;20180818;21.2
GVE;20180819;22.5
GVE;20180820;23.1
GVE;20180821;22.6
GVE;20180822;23.3
GVE;20180823;23.7
GVE;20180824;21.0
GVE;20180825;15.4
GVE;20180826;14.9
GVE;20180827;18.2
GVE;20180828;20.5
GVE;20180829;21.0
GVE;20180830;18.3
GVE;20180831;16.8
GVE;20180901;15.7
GVE;20180902;16.6
GVE;20180903;16.8
GVE;20180904;17.5
GVE;20180905;18.9
GVE;20180906;17.2
GVE;20180907;18.6
GVE;20180908;17.2
GVE;20180909;18.9
GVE;20180910;20.3
GVE;20180911;20.1
GVE;20180912;22.9
GVE;20180913;21.6
GVE;20180914;20.2
GVE;20180915;18.5
GVE;20180916;18.0
GVE;20180917;19.9
GVE;20180918;21.4
GVE;20180919;20.8
GVE;20180920;20.3
GVE;20180921;20.1
GVE;20180922;16.4
GVE;20180923;22.0
GVE;20180924;13.1
GVE;20180925;13.1
GVE;20180926;12.9
GVE;20180927;14.7
GVE;20180928;16.8
GVE;20180929;14.4
GVE;20180930;13.4
GVE;20181001;10.7
GVE;20181002;10.6
GVE;20181003;13.5
GVE;20181004;14.3
GVE;20181005;13.7
GVE;20181006;15.9
GVE;20181007;14.8
GVE;20181008;15.1
GVE;20181009;14.6
GVE;20181010;14.1
GVE;20181011;16.2
GVE;20181012;16.0
GVE;20181013;15.3
GVE;20181014;14.9
GVE;20181015;14.5
GVE;20181016;15.2
GVE;20181017;13.0
GVE;20181018;13.7
GVE;20181019;12.5
GVE;20181020;11.7
GVE;20181021;11.6
GVE;20181022;12.1
GVE;20181023;11.1
GVE;20181024;12.5
GVE;20181025;11.7
GVE;20181026;11.8
GVE;20181027;8.2
GVE;20181028;5.1
GVE;20181029;5.0
GVE;20181030;4.9
GVE;20181031;6.2
GVE;20181101;8.6
GVE;20181102;9.4
GVE;20181103;10.8
GVE;20181104;9.7
GVE;20181105;8.3
GVE;20181106;7.9
GVE;20181107;8.0
GVE;20181108;9.2
GVE;20181109;8.6
GVE;20181110;8.5
GVE;20181111;10.8
GVE;20181112;8.9
GVE;20181113;10.5
GVE;20181114;11.0
GVE;20181115;9.8
GVE;20181116;7.3
GVE;20181117;5.5
GVE;20181118;4.4
GVE;20181119;2.1
GVE;20181120;2.0
GVE;20181121;3.8
GVE;20181122;5.1
GVE;20181123;5.6
GVE;20181124;5.9
GVE;20181125;5.3
GVE;20181126;5.2
GVE;20181127;4.7
GVE;20181128;2.3
GVE;20181129;3.4
GVE;20181130;5.0
GVE;20181201;5.7
GVE;20181202;8.0
GVE;20181203;12.0
GVE;20181204;9.5
GVE;20181205;5.6
GVE;20181206;8.5
GVE;20181207;8.7
GVE;20181208;6.5
GVE;20181209;8.3
GVE;20181210;5.6
GVE;20181211;2.5
GVE;20181212;-0.6
GVE;20181213;0.6
GVE;20181214;1.7
GVE;20181215;1.0
GVE;20181216;3.2
GVE;20181217;4.5
GVE;20181218;1.9
GVE;20181219;3.3
GVE;20181220;4.8
GVE;20181221;7.0
GVE;20181222;10.2
GVE;20181223;9.1
GVE;20181224;8.2
GVE;20181225;3.3
GVE;20181226;1.6
GVE;20181227;1.1
GVE;20181228;1.5
GVE;20181229;2.2
GVE;20181230;2.5
GVE;20181231;2.6
GVE;20190101;5.5
GVE;20190102;2.4
GVE;20190103;1.8
GVE;20190104;1.6
GVE;20190105;-0.1
GVE;20190106;2.9
GVE;20190107;3.5
GVE;20190108;2.7
GVE;20190109;1.5
GVE;20190110;1.1
GVE;20190111;1.0
GVE;20190112;2.3
GVE;20190113;3.9
GVE;20190114;5.5
GVE;20190115;0.9
GVE;20190116;2.2
GVE;20190117;5.1
GVE;20190118;1.1
GVE;20190119;-0.3
GVE;20190120;0.8
GVE;20190121;0.9
GVE;20190122;0.3
GVE;20190123;-0.5
GVE;20190124;0.1
GVE;20190125;-2.3
GVE;20190126;1.2
GVE;20190127;4.0
GVE;20190128;2.0
GVE;20190129;1.2
GVE;20190130;1.8
GVE;20190131;1.1
GVE;20190201;2.3
GVE;20190202;1.4
GVE;20190203;2.1
GVE;20190204;1.0
GVE;20190205;0.1
GVE;20190206;-0.6
GVE;20190207;1.7
GVE;20190208;3.3
GVE;20190209;8.6
GVE;20190210;7.7
GVE;20190211;2.8
GVE;20190212;1.7
GVE;20190213;1.8
GVE;20190214;1.8
GVE;20190215;2.8
GVE;20190216;3.5
GVE;20190217;3.8
GVE;20190218;5.5
GVE;20190219;4.6
GVE;20190220;4.3
GVE;20190221;4.7
GVE;20190222;7.6
GVE;20190223;6.9
GVE;20190224;3.8
GVE;20190225;4.3
GVE;20190226;5.3
GVE;20190227;6.3
GVE;20190228;9.4
GVE;20190301;8.4
GVE;20190302;7.0
GVE;20190303;8.3
GVE;20190304;9.9
GVE;20190305;8.5
GVE;20190306;6.2
GVE;20190307;9.6
GVE;20190308;9.1
GVE;20190309;9.1
GVE;20190310;12.1
GVE;20190311;5.0
GVE;20190312;5.9
GVE;20190313;6.1
GVE;20190314;4.7
GVE;20190315;9.8
GVE;20190316;11.4
GVE;20190317;9.1
GVE;20190318;5.5
GVE;20190319;5.1
GVE;20190320;7.6
GVE;20190321;5.9
GVE;20190322;7.3
GVE;20190323;9.5
GVE;20190324;10.9
GVE;20190325;8.5
GVE;20190326;7.3
GVE;20190327;8.3
GVE;20190328;8.4
GVE;20190329;8.5
GVE;20190330;9.5
GVE;20190331;10.3
GVE;20190401;10.7
GVE;20190402;12.2
GVE;20190403;5.8
GVE;20190404;2.5
GVE;20190405;4.5
GVE;20190406;7.9
GVE;20190407;8.5
GVE;20190408;9.5
GVE;20190409;9.2
GVE;20190410;10.3
GVE;20190411;10.9
GVE;20190412;9.7
GVE;20190413;7.3
GVE;20190414;5.8
GVE;20190415;8.3
GVE;20190416;9.7
GVE;20190417;11.2
GVE;20190418;14.4
GVE;20190419;15.3
GVE;20190420;15.6
GVE;20190421;13.6
GVE;20190422;16.5
GVE;20190423;18.1
GVE;20190424;12.8
GVE;20190425;11.9
GVE;20190426;9.3
GVE;20190427;9.9
GVE;20190428;6.8
GVE;20190429;8.7
GVE;20190430;11.0
GVE;20190501;11.9
GVE;20190502;10.8
GVE;20190503;11.3
GVE;20190504;7.9
GVE;20190505;5.8
GVE;20190506;7.2
GVE;20190507;10.0
GVE;20190508;10.3
GVE;20190509;10.7
GVE;20190510;14.2
GVE;20190511;12.5
GVE;20190512;11.0
GVE;20190513;11.5
GVE;20190514;11.8
GVE;20190515;10.3
GVE;20190516;10.6
GVE;20190517;10.8
GVE;20190518;12.5
GVE;20190519;13.4
GVE;20190520;13.2
GVE;20190521;14.3
GVE;20190522;14.7
GVE;20190523;15.4
GVE;20190524;16.6
GVE;20190525;15.6
GVE;20190526;16.2
GVE;20190527;17.3
GVE;20190528;12.4
GVE;20190529;12.7
GVE;20190530;14.4
GVE;20190531;16.9
GVE;20190601;19.1
GVE;20190602;21.3
GVE;20190603;21.4
GVE;20190604;21.9
GVE;20190605;20.9
GVE;20190606;13.6
GVE;20190607;16.6
GVE;20190608;17.7
GVE;20190609;12.9
GVE;20190610;13.7
GVE;20190611;12.4
GVE;20190612;15.8
GVE;20190613;17.9
GVE;20190614;17.3
GVE;20190615;16.6
GVE;20190616;17.0
GVE;20190617;19.2
GVE;20190618;22.1
GVE;20190619;22.7
GVE;20190620;19.9
GVE;20190621;18.5
GVE;20190622;19.0
GVE;20190623;20.1
GVE;20190624;22.4
GVE;20190625;25.1
GVE;20190626;26.3
GVE;20190627;26.7
GVE;20190628;26.4
GVE;20190629;25.0
GVE;20190630;27.9
GVE;20190701;26.5
GVE;20190702;24.1
GVE;20190703;22.1
GVE;20190704;21.8
GVE;20190705;24.6
GVE;20190706;22.7
GVE;20190707;23.8
GVE;20190708;23.4
GVE;20190709;21.3
GVE;20190710;20.3
GVE;20190711;19.2
GVE;20190712;22.1
GVE;20190713;21.5
GVE;20190714;19.9
GVE;20190715;19.0
GVE;20190716;21.3
GVE;20190717;22.1
GVE;20190718;22.2
GVE;20190719;23.5
GVE;20190720;24.9
GVE;20190721;25.4
GVE;20190722;25.4
GVE;20190723;26.4
