 

stn;time;rka150d0
GVE;20160727;0.0
GVE;20160728;0.0
GVE;20160729;0.0
GVE;20160730;2.1
GVE;20160731;2.1
GVE;20160801;0.0
GVE;20160802;0.0
GVE;20160803;0.0
GVE;20160804;9.1
GVE;20160805;3.3
GVE;20160806;0.0
GVE;20160807;0.0
GVE;20160808;0.0
GVE;20160809;2.6
GVE;20160810;0.0
GVE;20160811;0.0
GVE;20160812;0.0
GVE;20160813;0.0
GVE;20160814;0.0
GVE;20160815;0.0
GVE;20160816;0.0
GVE;20160817;0.0
GVE;20160818;0.6
GVE;20160819;0.0
GVE;20160820;3.2
GVE;20160821;0.0
GVE;20160822;0.0
GVE;20160823;0.0
GVE;20160824;0.0
GVE;20160825;0.0
GVE;20160826;0.0
GVE;20160827;0.0
GVE;20160828;0.0
GVE;20160829;0.0
GVE;20160830;0.0
GVE;20160831;2.4
GVE;20160901;0.0
GVE;20160902;0.0
GVE;20160903;0.0
GVE;20160904;0.0
GVE;20160905;0.7
GVE;20160906;0.0
GVE;20160907;0.0
GVE;20160908;0.0
GVE;20160909;0.0
GVE;20160910;0.0
GVE;20160911;0.0
GVE;20160912;0.0
GVE;20160913;0.0
GVE;20160914;0.0
GVE;20160915;5.1
GVE;20160916;14.9
GVE;20160917;6.0
GVE;20160918;6.0
GVE;20160919;0.5
GVE;20160920;0.0
GVE;20160921;0.0
GVE;20160922;0.0
GVE;20160923;0.0
GVE;20160924;0.0
GVE;20160925;0.0
GVE;20160926;0.0
GVE;20160927;0.0
GVE;20160928;0.0
GVE;20160929;0.0
GVE;20160930;0.0
GVE;20161001;6.8
GVE;20161002;2.5
GVE;20161003;0.0
GVE;20161004;0.0
GVE;20161005;0.0
GVE;20161006;0.0
GVE;20161007;0.0
GVE;20161008;0.0
GVE;20161009;0.0
GVE;20161010;0.0
GVE;20161011;0.0
GVE;20161012;0.0
GVE;20161013;12.3
GVE;20161014;10.1
GVE;20161015;0.1
GVE;20161016;0.0
GVE;20161017;2.3
GVE;20161018;0.9
GVE;20161019;0.0
GVE;20161020;0.0
GVE;20161021;0.0
GVE;20161022;0.0
GVE;20161023;4.5
GVE;20161024;11.8
GVE;20161025;34.1
GVE;20161026;4.3
GVE;20161027;0.0
GVE;20161028;0.0
GVE;20161029;0.0
GVE;20161030;0.0
GVE;20161031;0.0
GVE;20161101;0.0
GVE;20161102;0.0
GVE;20161103;0.0
GVE;20161104;0.0
GVE;20161105;38.9
GVE;20161106;4.4
GVE;20161107;0.0
GVE;20161108;0.1
GVE;20161109;9.8
GVE;20161110;11.6
GVE;20161111;8.5
GVE;20161112;0.0
GVE;20161113;1.7
GVE;20161114;0.2
GVE;20161115;0.0
GVE;20161116;0.0
GVE;20161117;0.1
GVE;20161118;4.5
GVE;20161119;4.2
GVE;20161120;0.0
GVE;20161121;0.0
GVE;20161122;4.3
GVE;20161123;0.6
GVE;20161124;0.0
GVE;20161125;0.0
GVE;20161126;0.1
GVE;20161127;0.0
GVE;20161128;0.0
GVE;20161129;0.0
GVE;20161130;0.0
GVE;20161201;0.0
GVE;20161202;0.0
GVE;20161203;0.0
GVE;20161204;0.0
GVE;20161205;0.0
GVE;20161206;0.0
GVE;20161207;0.0
GVE;20161208;0.0
GVE;20161209;0.0
GVE;20161210;0.0
GVE;20161211;0.0
GVE;20161212;0.0
GVE;20161213;0.0
GVE;20161214;0.0
GVE;20161215;0.0
GVE;20161216;0.0
GVE;20161217;0.0
GVE;20161218;0.0
GVE;20161219;0.2
GVE;20161220;0.0
GVE;20161221;0.0
GVE;20161222;0.0
GVE;20161223;0.0
GVE;20161224;0.0
GVE;20161225;0.0
GVE;20161226;0.0
GVE;20161227;0.0
GVE;20161228;0.0
GVE;20161229;0.0
GVE;20161230;0.0
GVE;20161231;0.0
GVE;20170101;0.0
GVE;20170102;0.0
GVE;20170103;0.0
GVE;20170104;0.0
GVE;20170105;0.0
GVE;20170106;0.0
GVE;20170107;0.0
GVE;20170108;0.0
GVE;20170109;0.0
GVE;20170110;2.3
GVE;20170111;0.0
GVE;20170112;6.2
GVE;20170113;3.7
GVE;20170114;0.6
GVE;20170115;0.0
GVE;20170116;0.0
GVE;20170117;0.0
GVE;20170118;0.0
GVE;20170119;0.0
GVE;20170120;0.0
GVE;20170121;0.0
GVE;20170122;0.0
GVE;20170123;0.0
GVE;20170124;0.0
GVE;20170125;0.0
GVE;20170126;0.0
GVE;20170127;0.0
GVE;20170128;0.0
GVE;20170129;0.4
GVE;20170130;7.1
GVE;20170131;5.1
GVE;20170201;0.0
GVE;20170202;0.0
GVE;20170203;8.4
GVE;20170204;5.8
GVE;20170205;14.5
GVE;20170206;2.0
GVE;20170207;1.0
GVE;20170208;2.0
GVE;20170209;0.0
GVE;20170210;0.8
GVE;20170211;0.0
GVE;20170212;0.0
GVE;20170213;0.0
GVE;20170214;0.0
GVE;20170215;0.0
GVE;20170216;0.0
GVE;20170217;0.1
GVE;20170218;0.0
GVE;20170219;0.0
GVE;20170220;0.0
GVE;20170221;0.0
GVE;20170222;0.0
GVE;20170223;0.0
GVE;20170224;0.0
GVE;20170225;0.0
GVE;20170226;0.0
GVE;20170227;0.0
GVE;20170228;15.3
GVE;20170301;10.2
GVE;20170302;6.9
GVE;20170303;0.0
GVE;20170304;1.5
GVE;20170305;8.6
GVE;20170306;19.6
GVE;20170307;6.6
GVE;20170308;0.5
GVE;20170309;0.0
GVE;20170310;0.0
GVE;20170311;0.0
GVE;20170312;0.0
GVE;20170313;0.0
GVE;20170314;0.0
GVE;20170315;0.0
GVE;20170316;0.0
GVE;20170317;0.0
GVE;20170318;0.2
GVE;20170319;0.3
GVE;20170320;0.0
GVE;20170321;0.0
GVE;20170322;3.3
GVE;20170323;0.0
GVE;20170324;0.0
GVE;20170325;0.0
GVE;20170326;0.7
GVE;20170327;0.0
GVE;20170328;0.0
GVE;20170329;0.0
GVE;20170330;0.0
GVE;20170331;0.0
GVE;20170401;0.0
GVE;20170402;0.1
GVE;20170403;1.4
GVE;20170404;0.0
GVE;20170405;0.0
GVE;20170406;0.0
GVE;20170407;0.0
GVE;20170408;0.0
GVE;20170409;0.0
GVE;20170410;0.0
GVE;20170411;0.0
GVE;20170412;0.0
GVE;20170413;0.0
GVE;20170414;0.0
GVE;20170415;0.0
GVE;20170416;0.2
GVE;20170417;0.0
GVE;20170418;0.7
GVE;20170419;0.0
GVE;20170420;0.0
GVE;20170421;0.0
GVE;20170422;0.0
GVE;20170423;0.0
GVE;20170424;0.0
GVE;20170425;18.7
GVE;20170426;7.8
GVE;20170427;5.1
GVE;20170428;1.2
GVE;20170429;0.0
GVE;20170430;0.0
GVE;20170501;6.5
GVE;20170502;8.8
GVE;20170503;0.0
GVE;20170504;9.9
GVE;20170505;0.0
GVE;20170506;14.5
GVE;20170507;3.6
GVE;20170508;1.3
GVE;20170509;0.0
GVE;20170510;2.4
GVE;20170511;9.5
GVE;20170512;4.1
GVE;20170513;0.3
GVE;20170514;0.0
GVE;20170515;0.0
GVE;20170516;0.0
GVE;20170517;0.0
GVE;20170518;2.9
GVE;20170519;15.1
GVE;20170520;0.2
GVE;20170521;0.0
GVE;20170522;0.0
GVE;20170523;0.0
GVE;20170524;0.0
GVE;20170525;0.0
GVE;20170526;0.0
GVE;20170527;0.0
GVE;20170528;0.0
GVE;20170529;0.0
GVE;20170530;0.0
GVE;20170531;6.6
GVE;20170601;0.0
GVE;20170602;0.0
GVE;20170603;16.6
GVE;20170604;0.6
GVE;20170605;0.0
GVE;20170606;16.2
GVE;20170607;0.0
GVE;20170608;0.0
GVE;20170609;0.0
GVE;20170610;0.0
GVE;20170611;0.0
GVE;20170612;0.0
GVE;20170613;0.0
GVE;20170614;16.0
GVE;20170615;1.5
GVE;20170616;0.0
GVE;20170617;0.0
GVE;20170618;0.0
GVE;20170619;0.0
GVE;20170620;0.0
GVE;20170621;0.0
GVE;20170622;0.0
GVE;20170623;0.0
GVE;20170624;1.4
GVE;20170625;0.3
GVE;20170626;1.0
GVE;20170627;4.7
GVE;20170628;4.2
GVE;20170629;13.8
GVE;20170630;0.6
GVE;20170701;0.7
GVE;20170702;0.7
GVE;20170703;0.0
GVE;20170704;0.0
GVE;20170705;0.0
GVE;20170706;0.0
GVE;20170707;0.0
GVE;20170708;0.0
GVE;20170709;3.6
GVE;20170710;4.4
GVE;20170711;0.1
GVE;20170712;0.0
GVE;20170713;0.0
GVE;20170714;0.0
GVE;20170715;0.0
GVE;20170716;0.0
GVE;20170717;0.0
GVE;20170718;0.0
GVE;20170719;0.0
GVE;20170720;1.0
GVE;20170721;15.2
GVE;20170722;2.5
GVE;20170723;0.0
GVE;20170724;2.3
GVE;20170725;7.5
GVE;20170726;0.1
GVE;20170727;0.0
GVE;20170728;0.0
GVE;20170729;0.0
GVE;20170730;2.1
GVE;20170731;0.6
GVE;20170801;0.0
GVE;20170802;0.0
GVE;20170803;0.0
GVE;20170804;0.0
GVE;20170805;0.0
GVE;20170806;0.0
GVE;20170807;0.0
GVE;20170808;27.5
GVE;20170809;3.0
GVE;20170810;4.0
GVE;20170811;6.1
GVE;20170812;0.1
GVE;20170813;0.0
GVE;20170814;0.0
GVE;20170815;0.1
GVE;20170816;0.0
GVE;20170817;0.0
GVE;20170818;4.9
GVE;20170819;0.0
GVE;20170820;0.0
GVE;20170821;0.0
GVE;20170822;0.0
GVE;20170823;0.0
GVE;20170824;0.7
GVE;20170825;0.0
GVE;20170826;0.2
GVE;20170827;0.0
GVE;20170828;0.0
GVE;20170829;0.0
GVE;20170830;0.0
GVE;20170831;14.5
GVE;20170901;4.1
GVE;20170902;7.2
GVE;20170903;0.0
GVE;20170904;0.0
GVE;20170905;0.0
GVE;20170906;0.0
GVE;20170907;0.0
GVE;20170908;0.0
GVE;20170909;6.6
GVE;20170910;0.0
GVE;20170911;0.9
GVE;20170912;1.9
GVE;20170913;0.0
GVE;20170914;9.0
GVE;20170915;0.0
GVE;20170916;0.0
GVE;20170917;6.3
GVE;20170918;0.2
GVE;20170919;3.4
GVE;20170920;0.0
GVE;20170921;0.0
GVE;20170922;0.0
GVE;20170923;0.0
GVE;20170924;0.0
GVE;20170925;0.7
GVE;20170926;0.0
GVE;20170927;0.0
GVE;20170928;0.0
GVE;20170929;0.0
GVE;20170930;4.5
GVE;20171001;0.0
GVE;20171002;1.8
GVE;20171003;6.1
GVE;20171004;0.0
GVE;20171005;0.0
GVE;20171006;0.0
GVE;20171007;0.0
GVE;20171008;1.6
GVE;20171009;0.0
GVE;20171010;0.0
GVE;20171011;0.0
GVE;20171012;0.0
GVE;20171013;0.0
GVE;20171014;0.0
GVE;20171015;0.0
GVE;20171016;0.0
GVE;20171017;0.0
GVE;20171018;0.0
GVE;20171019;0.0
GVE;20171020;0.1
GVE;20171021;3.5
GVE;20171022;3.4
GVE;20171023;1.5
GVE;20171024;0.0
GVE;20171025;0.0
GVE;20171026;0.0
GVE;20171027;0.0
GVE;20171028;0.0
GVE;20171029;0.0
GVE;20171030;0.0
GVE;20171031;0.0
GVE;20171101;0.0
GVE;20171102;0.0
GVE;20171103;0.0
GVE;20171104;5.0
GVE;20171105;16.2
GVE;20171106;0.0
GVE;20171107;0.7
GVE;20171108;0.1
GVE;20171109;0.1
GVE;20171110;0.1
GVE;20171111;11.1
GVE;20171112;17.4
GVE;20171113;0.6
GVE;20171114;0.0
GVE;20171115;0.0
GVE;20171116;0.0
GVE;20171117;0.0
GVE;20171118;0.0
GVE;20171119;0.0
GVE;20171120;0.0
GVE;20171121;0.0
GVE;20171122;0.0
GVE;20171123;0.0
GVE;20171124;0.1
GVE;20171125;7.6
GVE;20171126;0.0
GVE;20171127;0.0
GVE;20171128;2.6
GVE;20171129;1.3
GVE;20171130;0.9
GVE;20171201;0.6
GVE;20171202;0.0
GVE;20171203;0.0
GVE;20171204;0.0
GVE;20171205;0.0
GVE;20171206;0.0
GVE;20171207;0.0
GVE;20171208;12.0
GVE;20171209;1.4
GVE;20171210;22.2
GVE;20171211;34.5
GVE;20171212;2.0
GVE;20171213;4.2
GVE;20171214;13.2
GVE;20171215;2.5
GVE;20171216;0.2
GVE;20171217;0.0
GVE;20171218;2.1
GVE;20171219;0.0
GVE;20171220;0.0
GVE;20171221;0.0
GVE;20171222;0.0
GVE;20171223;0.0
GVE;20171224;0.0
GVE;20171225;0.0
GVE;20171226;6.1
GVE;20171227;7.4
GVE;20171228;1.2
GVE;20171229;5.8
GVE;20171230;15.0
GVE;20171231;1.5
GVE;20180101;7.8
GVE;20180102;1.1
GVE;20180103;12.4
GVE;20180104;29.5
GVE;20180105;0.5
GVE;20180106;0.8
GVE;20180107;0.0
GVE;20180108;1.0
GVE;20180109;1.9
GVE;20180110;0.7
GVE;20180111;1.6
GVE;20180112;0.0
GVE;20180113;0.0
GVE;20180114;0.0
GVE;20180115;4.7
GVE;20180116;13.5
GVE;20180117;2.7
GVE;20180118;9.4
GVE;20180119;4.3
GVE;20180120;12.3
GVE;20180121;13.7
GVE;20180122;26.3
GVE;20180123;0.0
GVE;20180124;0.0
GVE;20180125;0.0
GVE;20180126;13.3
GVE;20180127;0.6
GVE;20180128;0.0
GVE;20180129;0.0
GVE;20180130;0.0
GVE;20180131;5.8
GVE;20180201;11.6
GVE;20180202;0.0
GVE;20180203;0.0
GVE;20180204;0.0
GVE;20180205;1.0
GVE;20180206;0.0
GVE;20180207;0.0
GVE;20180208;0.0
GVE;20180209;0.0
GVE;20180210;0.1
GVE;20180211;1.2
GVE;20180212;0.5
GVE;20180213;0.6
GVE;20180214;0.2
GVE;20180215;4.9
GVE;20180216;0.8
GVE;20180217;8.5
GVE;20180218;0.0
GVE;20180219;0.0
GVE;20180220;0.0
GVE;20180221;0.0
GVE;20180222;0.0
GVE;20180223;0.0
GVE;20180224;0.0
GVE;20180225;0.0
GVE;20180226;0.0
GVE;20180227;0.0
GVE;20180228;0.5
GVE;20180301;12.3
GVE;20180302;6.0
GVE;20180303;2.5
GVE;20180304;5.0
GVE;20180305;0.2
GVE;20180306;4.2
GVE;20180307;0.9
GVE;20180308;0.1
GVE;20180309;0.2
GVE;20180310;11.4
GVE;20180311;4.7
GVE;20180312;7.0
GVE;20180313;1.3
GVE;20180314;0.0
GVE;20180315;10.9
GVE;20180316;0.6
GVE;20180317;2.1
GVE;20180318;1.3
GVE;20180319;2.3
GVE;20180320;0.0
GVE;20180321;0.0
GVE;20180322;0.0
GVE;20180323;0.0
GVE;20180324;0.0
GVE;20180325;0.4
GVE;20180326;0.0
GVE;20180327;4.7
GVE;20180328;9.6
GVE;20180329;0.6
GVE;20180330;21.2
GVE;20180331;5.2
GVE;20180401;0.7
GVE;20180402;0.0
GVE;20180403;0.0
GVE;20180404;8.8
GVE;20180405;1.5
GVE;20180406;0.0
GVE;20180407;0.0
GVE;20180408;0.0
GVE;20180409;0.1
GVE;20180410;2.5
GVE;20180411;0.0
GVE;20180412;0.0
GVE;20180413;0.0
GVE;20180414;0.0
GVE;20180415;0.0
GVE;20180416;0.0
GVE;20180417;0.0
GVE;20180418;0.0
GVE;20180419;0.0
GVE;20180420;0.0
GVE;20180421;0.0
GVE;20180422;0.0
GVE;20180423;0.0
GVE;20180424;0.0
GVE;20180425;0.0
GVE;20180426;0.0
GVE;20180427;0.0
GVE;20180428;0.0
GVE;20180429;5.6
GVE;20180430;0.2
GVE;20180501;0.0
GVE;20180502;0.0
GVE;20180503;0.0
GVE;20180504;0.0
GVE;20180505;0.0
GVE;20180506;0.0
GVE;20180507;0.0
GVE;20180508;0.0
GVE;20180509;9.7
GVE;20180510;4.4
GVE;20180511;0.0
GVE;20180512;9.5
GVE;20180513;10.1
GVE;20180514;7.2
GVE;20180515;10.6
GVE;20180516;3.4
GVE;20180517;0.0
GVE;20180518;0.0
GVE;20180519;0.0
GVE;20180520;0.0
GVE;20180521;0.0
GVE;20180522;1.6
GVE;20180523;1.8
GVE;20180524;0.0
GVE;20180525;0.0
GVE;20180526;0.3
GVE;20180527;3.7
GVE;20180528;3.9
GVE;20180529;8.1
GVE;20180530;13.8
GVE;20180531;9.4
GVE;20180601;7.3
GVE;20180602;0.0
GVE;20180603;6.3
GVE;20180604;16.2
GVE;20180605;2.0
GVE;20180606;0.2
GVE;20180607;0.3
GVE;20180608;4.4
GVE;20180609;0.0
GVE;20180610;0.0
GVE;20180611;9.5
GVE;20180612;42.1
GVE;20180613;2.8
GVE;20180614;0.0
GVE;20180615;0.0
GVE;20180616;0.0
GVE;20180617;0.0
GVE;20180618;0.0
GVE;20180619;0.0
GVE;20180620;0.0
GVE;20180621;0.0
GVE;20180622;0.0
GVE;20180623;0.0
GVE;20180624;2.2
GVE;20180625;0.0
GVE;20180626;0.0
GVE;20180627;0.0
GVE;20180628;0.0
GVE;20180629;0.0
GVE;20180630;0.0
GVE;20180701;0.0
GVE;20180702;0.0
GVE;20180703;9.1
GVE;20180704;5.0
GVE;20180705;1.0
GVE;20180706;0.6
GVE;20180707;0.0
GVE;20180708;0.0
GVE;20180709;0.0
GVE;20180710;0.0
GVE;20180711;0.0
GVE;20180712;0.0
GVE;20180713;0.0
GVE;20180714;0.2
GVE;20180715;1.9
GVE;20180716;0.0
GVE;20180717;0.8
GVE;20180718;0.0
GVE;20180719;0.0
GVE;20180720;19.8
GVE;20180721;0.0
GVE;20180722;0.0
GVE;20180723;0.0
GVE;20180724;0.0
GVE;20180725;0.0
GVE;20180726;0.0
GVE;20180727;0.0
GVE;20180728;10.6
GVE;20180729;0.0
GVE;20180730;0.0
GVE;20180731;0.0
GVE;20180801;0.0
GVE;20180802;0.0
GVE;20180803;0.0
GVE;20180804;0.0
GVE;20180805;0.0
GVE;20180806;26.8
GVE;20180807;0.0
GVE;20180808;11.3
GVE;20180809;2.1
GVE;20180810;0.0
GVE;20180811;0.0
GVE;20180812;0.0
GVE;20180813;6.3
GVE;20180814;1.0
GVE;20180815;0.0
GVE;20180816;0.0
GVE;20180817;0.0
GVE;20180818;0.0
GVE;20180819;0.0
GVE;20180820;0.0
GVE;20180821;0.0
GVE;20180822;0.0
GVE;20180823;0.0
GVE;20180824;6.2
GVE;20180825;0.0
GVE;20180826;0.0
GVE;20180827;0.0
GVE;20180828;0.0
GVE;20180829;4.0
GVE;20180830;0.0
GVE;20180831;4.7
GVE;20180901;0.1
GVE;20180902;0.0
GVE;20180903;0.0
GVE;20180904;0.0
GVE;20180905;0.0
GVE;20180906;11.2
GVE;20180907;0.0
GVE;20180908;0.0
GVE;20180909;0.0
GVE;20180910;0.0
GVE;20180911;0.0
GVE;20180912;0.0
GVE;20180913;1.0
GVE;20180914;0.4
GVE;20180915;0.0
GVE;20180916;0.0
GVE;20180917;0.0
GVE;20180918;0.0
GVE;20180919;0.0
GVE;20180920;0.0
GVE;20180921;0.5
GVE;20180922;0.0
GVE;20180923;5.6
GVE;20180924;0.0
GVE;20180925;0.0
GVE;20180926;0.0
GVE;20180927;0.0
GVE;20180928;0.0
GVE;20180929;0.0
GVE;20180930;3.6
GVE;20181001;3.9
GVE;20181002;0.0
GVE;20181003;0.0
GVE;20181004;0.0
GVE;20181005;0.0
GVE;20181006;0.0
GVE;20181007;0.2
GVE;20181008;0.0
GVE;20181009;0.0
GVE;20181010;0.0
GVE;20181011;0.9
GVE;20181012;0.0
GVE;20181013;0.0
GVE;20181014;0.0
GVE;20181015;0.0
GVE;20181016;0.0
GVE;20181017;0.0
GVE;20181018;0.0
GVE;20181019;0.0
GVE;20181020;0.0
GVE;20181021;0.0
GVE;20181022;0.0
GVE;20181023;0.0
GVE;20181024;0.0
GVE;20181025;0.0
GVE;20181026;0.0
GVE;20181027;11.6
GVE;20181028;7.7
GVE;20181029;2.0
GVE;20181030;0.7
GVE;20181031;0.0
GVE;20181101;3.8
GVE;20181102;0.0
GVE;20181103;0.0
GVE;20181104;0.0
GVE;20181105;0.0
GVE;20181106;3.3
GVE;20181107;13.0
GVE;20181108;1.6
GVE;20181109;0.0
GVE;20181110;1.5
GVE;20181111;10.0
GVE;20181112;0.0
GVE;20181113;1.7
GVE;20181114;0.0
GVE;20181115;0.0
GVE;20181116;0.0
GVE;20181117;0.0
GVE;20181118;0.0
GVE;20181119;3.8
GVE;20181120;1.3
GVE;20181121;2.3
GVE;20181122;0.0
GVE;20181123;26.5
GVE;20181124;0.4
GVE;20181125;1.0
GVE;20181126;1.8
GVE;20181127;0.4
GVE;20181128;0.0
GVE;20181129;0.0
GVE;20181130;1.1
GVE;20181201;0.0
GVE;20181202;17.2
GVE;20181203;16.9
GVE;20181204;4.2
GVE;20181205;0.0
GVE;20181206;9.4
GVE;20181207;2.4
GVE;20181208;2.9
GVE;20181209;8.1
GVE;20181210;3.2
GVE;20181211;0.3
GVE;20181212;0.0
GVE;20181213;0.0
GVE;20181214;0.0
GVE;20181215;1.1
GVE;20181216;4.7
GVE;20181217;1.0
GVE;20181218;0.0
GVE;20181219;11.6
GVE;20181220;0.4
GVE;20181221;18.6
GVE;20181222;4.2
GVE;20181223;1.7
GVE;20181224;4.5
GVE;20181225;0.0
GVE;20181226;0.0
GVE;20181227;0.0
GVE;20181228;0.0
GVE;20181229;0.0
GVE;20181230;0.0
GVE;20181231;0.0
GVE;20190101;0.0
GVE;20190102;0.0
GVE;20190103;0.0
GVE;20190104;0.0
GVE;20190105;0.0
GVE;20190106;0.0
GVE;20190107;0.0
GVE;20190108;0.2
GVE;20190109;1.6
GVE;20190110;0.0
GVE;20190111;0.0
GVE;20190112;0.4
GVE;20190113;13.0
GVE;20190114;0.3
GVE;20190115;0.0
GVE;20190116;0.0
GVE;20190117;1.2
GVE;20190118;0.0
GVE;20190119;0.0
GVE;20190120;0.0
GVE;20190121;0.0
GVE;20190122;0.0
GVE;20190123;3.2
GVE;20190124;0.0
GVE;20190125;0.0
GVE;20190126;0.0
GVE;20190127;9.5
GVE;20190128;0.1
GVE;20190129;1.6
GVE;20190130;1.6
GVE;20190131;6.3
GVE;20190201;28.2
GVE;20190202;1.8
GVE;20190203;2.3
GVE;20190204;0.0
GVE;20190205;0.0
GVE;20190206;0.0
GVE;20190207;2.8
GVE;20190208;0.0
GVE;20190209;0.1
GVE;20190210;4.7
GVE;20190211;3.9
GVE;20190212;0.0
GVE;20190213;0.0
GVE;20190214;0.0
GVE;20190215;0.0
GVE;20190216;0.0
GVE;20190217;0.0
GVE;20190218;0.0
GVE;20190219;0.0
GVE;20190220;0.0
GVE;20190221;0.0
GVE;20190222;0.0
GVE;20190223;0.0
GVE;20190224;0.0
GVE;20190225;0.0
GVE;20190226;0.0
GVE;20190227;0.0
GVE;20190228;0.0
GVE;20190301;1.2
GVE;20190302;0.5
GVE;20190303;0.0
GVE;20190304;1.3
GVE;20190305;0.1
GVE;20190306;0.0
GVE;20190307;12.5
GVE;20190308;0.0
GVE;20190309;2.7
GVE;20190310;4.8
GVE;20190311;1.9
GVE;20190312;0.0
GVE;20190313;2.9
GVE;20190314;21.9
GVE;20190315;5.5
GVE;20190316;0.0
GVE;20190317;0.8
GVE;20190318;1.3
GVE;20190319;0.0
GVE;20190320;0.0
GVE;20190321;0.0
GVE;20190322;0.0
GVE;20190323;0.0
GVE;20190324;0.0
GVE;20190325;0.0
GVE;20190326;0.0
GVE;20190327;0.0
GVE;20190328;0.0
GVE;20190329;0.0
GVE;20190330;0.0
GVE;20190331;0.0
GVE;20190401;0.0
GVE;20190402;0.2
GVE;20190403;22.9
GVE;20190404;12.7
GVE;20190405;0.0
GVE;20190406;0.0
GVE;20190407;1.8
GVE;20190408;0.0
GVE;20190409;0.0
GVE;20190410;0.0
GVE;20190411;0.0
GVE;20190412;0.0
GVE;20190413;0.0
GVE;20190414;0.0
GVE;20190415;0.0
GVE;20190416;0.1
GVE;20190417;0.0
GVE;20190418;0.0
GVE;20190419;0.0
GVE;20190420;0.0
GVE;20190421;0.0
GVE;20190422;0.0
GVE;20190423;0.0
GVE;20190424;3.5
GVE;20190425;9.4
GVE;20190426;1.6
GVE;20190427;4.6
GVE;20190428;6.3
GVE;20190429;0.0
GVE;20190430;0.0
GVE;20190501;0.0
GVE;20190502;2.2
GVE;20190503;0.2
GVE;20190504;5.4
GVE;20190505;0.0
GVE;20190506;0.0
GVE;20190507;0.0
GVE;20190508;11.1
GVE;20190509;5.6
GVE;20190510;0.7
GVE;20190511;2.7
GVE;20190512;0.0
GVE;20190513;0.0
GVE;20190514;0.0
GVE;20190515;0.0
GVE;20190516;0.0
GVE;20190517;0.9
GVE;20190518;0.3
GVE;20190519;0.0
GVE;20190520;0.9
GVE;20190521;0.0
GVE;20190522;0.0
GVE;20190523;0.0
GVE;20190524;0.0
GVE;20190525;5.0
GVE;20190526;0.0
GVE;20190527;0.3
GVE;20190528;5.4
GVE;20190529;0.0
GVE;20190530;0.0
GVE;20190531;0.0
GVE;20190601;0.0
GVE;20190602;0.0
GVE;20190603;0.0
GVE;20190604;0.0
GVE;20190605;0.3
GVE;20190606;0.5
GVE;20190607;0.1
GVE;20190608;0.0
GVE;20190609;13.8
GVE;20190610;32.5
GVE;20190611;16.6
GVE;20190612;10.8
GVE;20190613;0.0
GVE;20190614;2.5
GVE;20190615;24.7
GVE;20190616;0.0
GVE;20190617;0.0
GVE;20190618;0.0
GVE;20190619;0.0
GVE;20190620;7.7
GVE;20190621;0.4
GVE;20190622;0.9
GVE;20190623;0.0
GVE;20190624;0.0
GVE;20190625;0.0
GVE;20190626;0.0
GVE;20190627;0.0
GVE;20190628;0.0
GVE;20190629;0.0
GVE;20190630;1.2
GVE;20190701;0.0
GVE;20190702;0.0
GVE;20190703;0.3
GVE;20190704;0.1
GVE;20190705;0.0
GVE;20190706;0.3
GVE;20190707;1.0
GVE;20190708;0.0
GVE;20190709;0.0
GVE;20190710;0.0
GVE;20190711;0.0
GVE;20190712;0.0
GVE;20190713;0.0
GVE;20190714;0.0
GVE;20190715;0.0
GVE;20190716;0.0
GVE;20190717;0.0
GVE;20190718;0.0
GVE;20190719;0.0
GVE;20190720;0.4
GVE;20190721;0.1
GVE;20190722;0.0
GVE;20190723;0.0
GVE;20190724;0.0
GVE;20190725;6.6
GVE;20190726;11.9
GVE;20190727;20.2
GVE;20190728;3.5
GVE;20190729;0.0
GVE;20190730;0.0
GVE;20190731;0.0
GVE;20190801;0.3
GVE;20190802;4.5
GVE;20190803;0.0
GVE;20190804;0.0
GVE;20190805;0.0
GVE;20190806;6.7
GVE;20190807;8.5
GVE;20190808;0.0
GVE;20190809;0.0
GVE;20190810;3.2
GVE;20190811;1.6
GVE;20190812;0.5
GVE;20190813;0.0
GVE;20190814;0.0
GVE;20190815;0.0
GVE;20190816;0.0
GVE;20190817;0.0
GVE;20190818;8.1
GVE;20190819;5.7
GVE;20190820;20.6
GVE;20190821;0.0
GVE;20190822;0.0
GVE;20190823;0.0
GVE;20190824;0.0
GVE;20190825;0.0
GVE;20190826;0.0
GVE;20190827;0.7
GVE;20190828;0.0
GVE;20190829;0.0
GVE;20190830;0.0
GVE;20190831;0.0
GVE;20190901;0.8
GVE;20190902;0.0
GVE;20190903;0.0
GVE;20190904;0.0
GVE;20190905;0.6
GVE;20190906;0.0
GVE;20190907;0.0
GVE;20190908;2.1
GVE;20190909;0.0
GVE;20190910;0.0
GVE;20190911;0.0
GVE;20190912;0.0
GVE;20190913;0.0
GVE;20190914;0.0
GVE;20190915;0.0
GVE;20190916;0.0
GVE;20190917;0.0
GVE;20190918;0.0
GVE;20190919;0.0
GVE;20190920;0.0
GVE;20190921;0.0
GVE;20190922;15.7
GVE;20190923;0.2
GVE;20190924;0.0
GVE;20190925;5.6
GVE;20190926;0.0
GVE;20190927;0.0
GVE;20190928;0.0
GVE;20190929;0.0
GVE;20190930;0.0
GVE;20191001;9.2
GVE;20191002;0.8
GVE;20191003;0.0
GVE;20191004;0.1
